746119|740077
746126|740077
746133|740077
746140|740077
746147|740077
746154|740077
746161|740077
746168|740077
746175|740077
746182|740077
746189|740077
746196|740077
746210|740105
746217|740105
746224|740105
746231|740133
746238|740133
746245|740133
746252|740133
746273|740126
746280|740133
746287|740126
746294|740105
746301|740105
746308|740105
746315|740126
746322|740105
780007|780049
780014|780049
780042|780035
780056|780070
780063|780070
780074|780070
780077|780028
780084|780028
780091|780049
780098|780070
785007|780021
785014|780035
785021|780035
785035|780070
785042|780028
820007|820126
820014|820126
820021|820126
820035|820042
820045|820042
820070|820077
820084|820077
820095|820091
820098|820091
820105|820112
820119|820091
820133|820126
820140|820161
820142|820161
820143|820147
820158|820154
820168|820154
820171|820161
820175|820336
820207|820217
820224|820049
820231|820259
820233|820049
820235|820049
820237|820112
820238|820259
820256|820252
820273|820028
820280|820266
820287|820301
820308|820252
820315|820252
820322|820252
820329|820336
822007|820126
822014|820126
822021|820126
822028|820028
822035|820063
822042|820063
822049|820063
822056|820063
822063|820077
822070|820063
822077|820028
822084|820063
822091|820063
822098|820028
822105|820063
822112|820042
822119|820049
822126|820042
822133|820042
822140|820042
822147|820049
822154|820049
822161|820049
822168|820042
822175|820042
822182|820042
822189|820042
822196|820049
822203|820049
822210|820049
822217|820042
822224|820042
822231|820049
822238|820042
822245|820049
822252|820049
822259|820042
822266|820049
822273|820049
822280|820042
822287|820042
822294|820042
822301|820049
822308|820042
822315|820042
822322|820049
822329|820049
822336|820042
822343|820042
822357|820042
822364|820042
822371|820049
822378|820049
822385|820042
822392|820042
822399|820049
822406|820042
822413|820063
822420|820063
822427|820182
822434|820182
822441|820056
822448|820056
822455|820056
822462|820056
822469|820063
822476|820182
822483|820063
822490|820056
822497|820182
822504|820182
822511|820056
822518|820182
822525|820182
822532|820056
822539|820259
822546|820259
822553|820259
822560|820259
822567|820147
822574|820077
822581|820077
822588|820077
822595|820063
822602|820077
822609|820063
822616|820077
822623|820063
822630|820077
822637|820077
822644|820077
822651|820063
822658|820077
822665|820063
822672|820077
822679|820077
822686|820077
822693|820063
822700|820063
822707|820077
822714|820077
822721|820077
822728|820077
822735|820077
822742|820077
822749|820077
822756|820063
822763|820091
822770|820112
822777|820112
822784|820091
822791|820091
822805|820091
822808|820091
822812|820091
822819|820091
822826|820091
822833|820091
822840|820112
822847|820112
822854|820091
822861|820091
822868|820091
822875|820091
822882|820126
822889|820301
822896|820126
822903|820126
822910|820294
822917|820301
822924|820301
822931|820294
822938|820301
822945|820126
822952|820161
822959|820147
822966|820161
822973|820161
822980|820161
822987|820259
822994|820161
823001|820147
823008|820161
823036|820161
823043|820154
823050|820161
823057|820049
823064|820154
823071|820042
823078|820154
823085|820161
823092|820161
823099|820161
823106|820049
823113|820259
823120|820259
823127|820161
823134|820161
823141|820245
823148|820042
823155|820042
823162|820161
823169|820042
823176|820161
823183|820161
823190|820042
823197|820154
823204|820154
823211|820252
823218|820161
823232|820252
823239|820252
823246|820042
823253|820161
823260|820161
823267|820042
823274|820049
823281|820336
823288|820336
823295|820336
823302|820336
823309|820336
823316|820336
823323|820336
823330|820336
823337|820336
823344|820336
823351|820203
823358|820182
823365|820203
823372|820217
823379|820028
823386|820182
823393|820182
823400|820182
823407|820182
823414|820189
823421|820203
823435|820203
823442|820203
823449|820182
823456|820182
823463|820203
823470|820182
823477|820336
823484|820049
823491|820049
823498|820049
823505|820049
823512|820049
823519|820049
823526|820049
823533|820049
823540|820049
823547|820049
823554|820336
823561|820049
823568|820049
823575|820259
823582|820049
823589|820336
823596|820049
823603|820049
823610|820049
823617|820049
823624|820049
823631|820049
823638|820049
823652|820049
823659|820259
823673|820259
823680|820049
823687|820336
823694|820259
823701|820336
823704|820259
823708|820259
823722|820245
823729|820245
823736|820252
823743|820252
823750|820252
823757|820252
823764|820245
823771|820252
823778|820301
823785|820252
823792|820252
823799|820245
823806|820252
823813|820252
823820|820301
823827|820245
823834|820252
823841|820245
823862|820259
823869|820259
823876|820259
823883|820259
823890|820259
823897|820336
823904|820259
823911|820259
823918|820259
823925|820259
823932|820336
823939|820259
823946|820259
823953|820259
823960|820259
823967|820259
823974|820259
823981|820301
823988|820203
823995|820028
824002|820294
824009|820028
824016|820301
824023|820294
824030|820301
824037|820028
824044|820252
824051|820252
824058|820252
824065|820042
824072|820252
824079|820252
824086|820252
824093|820252
824100|820042
824107|820252
824114|820252
824121|820252
824128|820252
824135|820252
824142|820091
824149|820336
824156|820336
824163|820336
824170|820336
824177|820336
824184|820091
824188|820091
824191|820336
824198|820091
824205|820336
860007|860084
860014|860042
860021|860056
860028|860084
860035|860042
860049|860084
860063|860042
860070|860084
860091|860084
860098|860161
860105|860161
860112|860084
860119|860056
860126|860084
860133|860084
860140|860084
860147|860161
860154|860084
860168|860084
860175|860056
860182|860056
860189|860056
860196|860084
