1104	Celica	11	Loja	-4.172544	-80.046272	14379
1105	Chaguarpamba	11	Loja	-3.863570	-79.686191	6857
1106	Espíndola	11	Loja	-4.525418	-79.410879	14119
1107	Gonzanamá	11	Loja	-4.185250	-79.459250	12247
1108	Macará	11	Loja	-4.347456	-79.871031	24163
1109	Paltas	11	Loja	-3.986753	-79.751984	31246
1110	Puyango	11	Loja	-3.975182	-80.014031	16257
1111	Saraguro	11	Loja	-3.537355	-79.302370	28859
1112	Sozoranga	11	Loja	-4.313721	-79.781274	6970
1113	Zapotillo	11	Loja	-4.224949	-80.315703	14571
1114	Pindal	11	Loja	-4.074933	-80.098535	10409
1115	Quilanga	11	Loja	-4.338238	-79.381318	3971
1116	Olmedo	11	Loja	-3.936413	-79.594285	4164
1201	Babahoyo	12	Los Ríos	-1.803723	-79.442961	167774
1202	Baba	12	Los Ríos	-1.692656	-79.658574	45296
1203	Montalvo	12	Los Ríos	-1.804766	-79.317355	28354
1204	Puebloviejo	12	Los Ríos	-1.544774	-79.546277	40961
1205	Quevedo	12	Los Ríos	-1.039137	-79.437496	196047
1206	Urdaneta	12	Los Ríos	-1.575033	-79.429060	33151
1207	Ventanas	12	Los Ríos	-1.395156	-79.422865	73211
1208	Vinces	12	Los Ríos	-1.575944	-79.754067	80909
1209	Palenque	12	Los Ríos	-1.334281	-79.715399	24838
1210	Buena Fe	12	Los Ríos	-0.683979	-79.461599	74410
1211	Valencia	12	Los Ríos	-0.777476	-79.306620	51509
1212	Mocache	12	Los Ríos	-1.189672	-79.549841	42026
1213	Quinsaloma	12	Los Ríos	-1.139830	-79.356279	19470
1301	Portoviejo	13	Manabí	-1.013028	-80.326931	322925
1302	Bolívar	13	Manabí	-0.905723	-80.028380	41827
1303	Chone	13	Manabí	-0.490847	-80.010532	417496
1304	El Carmen	13	Manabí	-0.295740	-79.581079	95304
1305	Flavio Alfaro	13	Manabí	-0.328737	-79.863617	26415
1306	Jipijapa	13	Manabí	-1.428586	-80.578823	90463
1307	Junín	13	Manabí	-0.941621	-80.195338	22324
1308	Manta	13	Manabí	-1.037687	-80.830435	271145
1309	Montecristi	13	Manabí	-1.131517	-80.652290	99937
1310	Paján	13	Manabí	-1.623112	-80.367146	41879
1311	Pichincha	13	Manabí	-0.926033	-79.871860	30380
1312	Rocafuerte	13	Manabí	-0.905702	-80.405826	42688
1313	Santa Ana	13	Manabí	-1.183628	-80.200839	51239
1314	Sucre	13	Manabí	-0.613784	-80.351503	62841
1315	Tosagua	13	Manabí	-0.788268	-80.245924	42853
1316	24 de Mayo	13	Manabí	-1.399429	-80.359167	31473
1317	Pedernales	13	Manabí	0.031238	-79.933446	69241
1318	Olmedo	13	Manabí	-1.361423	-80.213532	10090
1319	Puerto López	13	Manabí	-1.567922	-80.759303	25630
1320	Jama	13	Manabí	-0.221444	-80.230603	16588
1321	Jaramijó	13	Manabí	-0.976006	-80.603413	29759
1322	San Vicente	13	Manabí	-0.483841	-80.356717	24997
