140007	Embalse	MU	14	Córdoba	-32.215683	-64.381687	9681	
140014	La Cruz	MU	14	Córdoba	-32.310375	-64.480561	1834	
140021	Los Cóndores	MU	14	Córdoba	-32.294127	-64.263175	3390	
140028	Río de los Sauces	MU	14	Córdoba	-32.500839	-64.712026	1262	
140035	Santa Rosa de Calamuchita	MU	14	Córdoba	-32.075303	-64.5467	19125	
140042	Villa del Dique	MU	14	Córdoba	-32.134857	-64.433127	5162	
140049	Villa General Belgrano	MU	14	Córdoba	-31.984374	-64.585415	11775	
140056	San Agustín	MU	14	Córdoba	-31.972726	-64.37644	3911	
140063	Villa Rumipal	MU	14	Córdoba	-32.162561	-64.48586	4015	
140070	Villa Yacanto	MU	14	Córdoba	-32.122539	-64.785588	3362	
140077	Córdoba	MU	14	Córdoba	-31.417052	-64.183223	1505250	
140084	Agua de Oro	MU	14	Córdoba	-31.050025	-64.325994	3242	
140091	Colonia Caroya	MU	14	Córdoba	-31.054154	-64.085954	25261	
140098	Colonia Tirolesa	MU	14	Córdoba	-31.218255	-64.029511	8154	
140102	Estación General Paz	MU	14	Córdoba	-31.12285	-64.147344	2750	
140105	Estación Juárez Celman	MU	14	Córdoba	-31.243785	-64.179399	13890	
140112	Jesús María	MU	14	Córdoba	-30.983036	-64.128279	36582	
140119	La Calera	MU	14	Córdoba	-31.326727	-64.373748	45689	
140126	La Granja	MU	14	Córdoba	-31.000099	-64.275388	4818	
140133	Malvinas Argentinas	MU	14	Córdoba	-31.390846	-64.010457	16122	
140140	Mendiolaza	MU	14	Córdoba	-31.258543	-64.284847	14718	
140143	Mi Granja	MU	14	Córdoba	-31.327557	-63.979	2794	
140147	Río Ceballos	MU	14	Córdoba	-31.172983	-64.319104	27136	
140154	Saldán	MU	14	Córdoba	-31.314741	-64.310895	12891	
140161	Salsipuedes	MU	14	Córdoba	-31.124817	-64.300622	15997	
140168	Unquillo	MU	14	Córdoba	-31.219235	-64.334516	25240	
140175	Villa Allende	MU	14	Córdoba	-31.27233	-64.336146	36982	
140182	Cruz del Eje	MU	14	Córdoba	-30.7457	-64.774981	37001	
140185	El Brete	MU	14	Córdoba	-30.656277	-64.879844	2416	
140189	San Marcos Sierra	MU	14	Córdoba	-30.767319	-64.65118	3494	
140196	Serrezuela	MU	14	Córdoba	-30.567352	-65.351453	3006	
140203	Villa de Soto	MU	14	Córdoba	-30.869081	-65.007398	10577	
140210	Buchardo	MU	14	Córdoba	-34.723679	-63.507312	1960	
140217	Del Campillo	MU	14	Córdoba	-34.37385	-64.531779	3721	
140224	Huinca Renancó	MU	14	Córdoba	-34.837511	-64.375922	9715	
140231	Italó	MU	14	Córdoba	-34.787375	-63.780999	1157	
140238	Jovita	MU	14	Córdoba	-34.517531	-63.943102	5103	
140245	Mattaldi	MU	14	Córdoba	-34.485303	-64.177915	1832	
140252	Villa Huidobro	MU	14	Córdoba	-34.839656	-64.582204	6345	
140259	Villa Valeria	MU	14	Córdoba	-34.341455	-64.919203	3489	
140266	Arroyo Algodón	MU	14	Córdoba	-32.20149	-63.162966	970	
140273	Arroyo Cabral	MU	14	Córdoba	-32.4891	-63.401405	3264	
140280	Ausonia	MU	14	Córdoba	-32.589035	-63.247332	1044	
140287	Chazón	MU	14	Córdoba	-33.077984	-63.274484	1215	
140294	Etruria	MU	14	Córdoba	-32.939587	-63.247634	4609	
140301	La Laguna	MU	14	Córdoba	-32.801996	-63.246247	1628	
140308	La Palestina	MU	14	Córdoba	-32.614685	-63.409951	627	
140315	La Playosa	MU	14	Córdoba	-32.098968	-63.032503	3123	
140322	Luca	MU	14	Córdoba	-32.540125	-63.477391	649	
140329	Pasco	MU	14	Córdoba	-32.745342	-63.340214	1605	
140336	Silvio Pellico	MU	14	Córdoba	-32.251179	-62.932551	522	
